segment_id,km_start,km_end,aid_interval,lat_start,lon_start,lat_end,lon_end,elevation_start_m,elevation_end_m,ascent_m,descent_m,elevation_metric_basis,average_grade_pct,p95_abs_grade_pct,max_abs_grade_pct,official_route_difficulty,osm_way_ids,osm_way_names,highway,surface,tracktype,smoothness,sac_scale,trail_visibility,landcover,evidence_tag_depth,osm_match_distance_m,inferred_surface_flag,direct_visual_evidence_ids,context_visual_evidence_ids,written_source_ids,map_source_ids,confidence_level,surface_confidence,visual_confidence,equipment_confidence,evidence_class,surface_taxonomy,wet_risk,night_risk,downhill_braking_risk,shoe_implication,poles_implication,what_would_change_this_assessment
MS0370,43.006,43.102,BOHINJSKA BELA->Bled,46.363590,14.065110,46.363160,14.065490,713,715,2.0,-0.0,raw_gpx_edge_sum_not_official_reconciled,2.1,9.1,9.1,T3,69023019,,track,,grade3,,,,forest,1,0.9,no,,,S001;S002,S003,medium,medium,none,low-medium,Map/OSM source-tag evidence,forest road / cart track,medium,medium-high,medium,Secure outsole and moderate cushion; stable platform helps on cambered gravel.,"Useful on sustained climbs/descents, optional on runnable grades.",Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS0371,43.102,43.199,BOHINJSKA BELA->Bled,46.363160,14.065490,46.363040,14.066240,715,702,0.0,13.0,raw_gpx_edge_sum_not_official_reconciled,-13.3,19.7,19.7,T3,69023019,,track,,grade3,,,,forest,1,0.7,no,,,S001;S002,S003,medium,medium,none,low-medium,Map/OSM source-tag evidence,forest road / cart track,medium,medium-high,medium-high,Secure outsole and moderate cushion; stable platform helps on cambered gravel.,"Useful on sustained climbs/descents, optional on runnable grades.",Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS0372,43.199,43.296,BOHINJSKA BELA->Bled,46.363040,14.066240,46.362210,14.065970,702,689,0.0,13.0,raw_gpx_edge_sum_not_official_reconciled,-13.5,19.7,19.7,T3,69023019,,track,,grade3,,,,forest,1,0.9,no,,,S001;S002,S003,medium,medium,none,low-medium,Map/OSM source-tag evidence,forest road / cart track,medium,medium-high,medium-high,Secure outsole and moderate cushion; stable platform helps on cambered gravel.,"Useful on sustained climbs/descents, optional on runnable grades.",Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS0373,43.296,43.397,BOHINJSKA BELA->Bled,46.362210,14.065970,46.361630,14.065030,689,687,0.0,2.0,raw_gpx_edge_sum_not_official_reconciled,-2.0,13.4,13.4,T3,69023019,,track,,grade3,,,,forest,1,0.9,no,,,S001;S002,S003,medium,medium,none,low-medium,Map/OSM source-tag evidence,forest road / cart track,medium,medium-high,medium,Secure outsole and moderate cushion; stable platform helps on cambered gravel.,"Useful on sustained climbs/descents, optional on runnable grades.",Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS0374,43.397,43.485,BOHINJSKA BELA->Bled,46.361630,14.065030,46.361290,14.064340,687,689,2.0,-0.0,raw_gpx_edge_sum_not_official_reconciled,2.3,11.2,11.2,T3,69023019,,track,,grade3,,,,forest,1,0.1,no,,,S001;S002,S003,medium,medium,none,low-medium,Map/OSM source-tag evidence,forest road / cart track,medium,medium-high,medium,Secure outsole and moderate cushion; stable platform helps on cambered gravel.,"Useful on sustained climbs/descents, optional on runnable grades.",Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS0375,43.485,43.598,BOHINJSKA BELA->Bled,46.361290,14.064340,46.360530,14.065110,689,679,0.0,10.0,raw_gpx_edge_sum_not_official_reconciled,-8.8,26.0,26.0,T3,69023019,,track,,grade3,,,,forest,1,0.3,no,,,S001;S002,S003,medium,medium,none,low-medium,Map/OSM source-tag evidence,forest road / cart track,medium,medium-high,medium,Secure outsole and moderate cushion; stable platform helps on cambered gravel.,"Useful on sustained climbs/descents, optional on runnable grades.",Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS0376,43.598,43.661,BOHINJSKA BELA->Bled,46.360530,14.065110,46.360000,14.064950,679,684,5.0,-0.0,raw_gpx_edge_sum_not_official_reconciled,8.0,17.5,17.5,T3,69023019,,track,,grade3,,,,forest,1,0.0,no,,,S001;S002,S003,medium,medium,none,low-medium,Map/OSM source-tag evidence,forest road / cart track,medium,medium-high,medium,Secure outsole and moderate cushion; stable platform helps on cambered gravel.,"Useful on sustained climbs/descents, optional on runnable grades.",Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS0377,43.661,43.804,BOHINJSKA BELA->Bled,46.360000,14.064950,46.360840,14.065970,684,648,0.0,36.0,raw_gpx_edge_sum_not_official_reconciled,-25.2,35.8,35.8,T3,62027957,,track,unpaved,grade5,impassable,mountain_hiking,,forest,4,0.1,no,,,S001;S002,S003,medium-high,medium-high,none,medium,Map/OSM source-tag evidence,coarse rocky wash / eroded track,high,high,high,"Prioritize grip, edging stability, toe protection, and lockdown over pure road speed.",Strongly useful if you use poles well; technical handling required on ridge/rock.,Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS0378,43.804,43.946,BOHINJSKA BELA->Bled,46.360840,14.065970,46.360680,14.067630,648,606,0.0,42.0,raw_gpx_edge_sum_not_official_reconciled,-29.6,40.7,40.7,T3,62027957,,track,unpaved,grade5,impassable,mountain_hiking,,forest,4,0.3,no,,,S001;S002,S003,medium-high,medium-high,none,medium,Map/OSM source-tag evidence,coarse rocky wash / eroded track,high,high,high,"Prioritize grip, edging stability, toe protection, and lockdown over pure road speed.",Strongly useful if you use poles well; technical handling required on ridge/rock.,Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS0379,43.946,44.029,BOHINJSKA BELA->Bled,46.360680,14.067630,46.360820,14.068640,606,595,0.0,11.0,raw_gpx_edge_sum_not_official_reconciled,-13.2,32.1,32.1,T3,62027957,,track,unpaved,grade5,impassable,mountain_hiking,,forest,4,0.2,no,,,S001;S002,S003,medium-high,medium-high,none,medium,Map/OSM source-tag evidence,coarse rocky wash / eroded track,high,high,high,"Prioritize grip, edging stability, toe protection, and lockdown over pure road speed.",Strongly useful if you use poles well; technical handling required on ridge/rock.,Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS0380,44.029,44.155,BOHINJSKA BELA->Bled,46.360820,14.068640,46.360955,14.070235,595,573,0.0,22.0,raw_gpx_edge_sum_not_official_reconciled,-17.4,29.1,29.1,T3,62027957,,track,unpaved,grade5,impassable,mountain_hiking,,village/valley,4,0.1,no,,V003,S001;S002,S003,medium-high,medium-high,context-only,medium,Map/OSM source-tag evidence; broad official visual context,coarse rocky wash / eroded track,high,high,high,"Prioritize grip, edging stability, toe protection, and lockdown over pure road speed.",Strongly useful if you use poles well; technical handling required on ridge/rock.,Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS0381,44.155,44.243,BOHINJSKA BELA->Bled,46.360955,14.070235,46.360660,14.070645,573,554,0.0,19.0,raw_gpx_edge_sum_not_official_reconciled,-21.6,36.4,36.4,T3,62027957,,track,unpaved,grade5,impassable,mountain_hiking,,village/valley,4,0.1,no,,V003,S001;S002,S003,medium-high,medium-high,context-only,medium,Map/OSM source-tag evidence; broad official visual context,coarse rocky wash / eroded track,high,high,high,"Prioritize grip, edging stability, toe protection, and lockdown over pure road speed.",Strongly useful if you use poles well; technical handling required on ridge/rock.,Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS0382,44.243,44.363,BOHINJSKA BELA->Bled,46.360660,14.070645,46.359750,14.069950,554,548,0.0,6.0,raw_gpx_edge_sum_not_official_reconciled,-5.0,21.3,21.3,T3,62027957,,track,unpaved,grade5,impassable,mountain_hiking,,village/valley,4,0.3,no,,V003,S001;S002,S003,medium-high,medium-high,context-only,medium,Map/OSM source-tag evidence; broad official visual context,coarse rocky wash / eroded track,high,high,medium-high,"Prioritize grip, edging stability, toe protection, and lockdown over pure road speed.",Strongly useful if you use poles well; technical handling required on ridge/rock.,Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS0383,44.363,44.437,BOHINJSKA BELA->Bled,46.359750,14.069950,46.359280,14.070270,548,548,0.0,-0.0,raw_gpx_edge_sum_not_official_reconciled,0.0,0.0,0.0,T3,1352919356;1352919355,,track,,,,,,village/valley,0,3.3,yes,,V003,S001;S002,S003,low-medium,low-medium,context-only,low-medium,Map/OSM highway-class inference; broad official visual context,unknown / insufficient evidence,unknown,medium-high,unknown,Treat as unresolved; use conservative trail shoe choice.,Treat as unresolved; carry if already in race plan.,"Surface-specific OSM tags, verified street/trail imagery, or local guide text for this exact path."
MS0384,44.437,44.529,BOHINJSKA BELA->Bled,46.359280,14.070270,46.359680,14.070560,548,535,0.0,13.0,raw_gpx_edge_sum_not_official_reconciled,-14.2,26.4,26.4,T3,61378965;62027957,,track,compacted,grade3,impassable,mountain_hiking,,village/valley,4,0.1,no,,V003,S001;S002,S003,medium-high,medium-high,context-only,medium,Map/OSM source-tag evidence; broad official visual context,forest road / cart track,medium,medium-high,medium-high,Secure outsole and moderate cushion; stable platform helps on cambered gravel.,"Useful on sustained climbs/descents, optional on runnable grades.",Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS0385,44.529,44.712,BOHINJSKA BELA->Bled,46.359680,14.070560,46.360620,14.072240,535,529,0.0,6.0,raw_gpx_edge_sum_not_official_reconciled,-3.3,19.5,19.5,T3,61378965,,track,compacted,grade3,,,,village/valley,2,0.5,no,,V003,S001;S002,S003,medium-high,medium-high,context-only,medium,Map/OSM source-tag evidence; broad official visual context,forest road / cart track,medium,medium-high,medium,Secure outsole and moderate cushion; stable platform helps on cambered gravel.,"Useful on sustained climbs/descents, optional on runnable grades.",Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS0386,44.712,44.804,BOHINJSKA BELA->Bled,46.360620,14.072240,46.360800,14.073350,529,513,0.0,16.0,raw_gpx_edge_sum_not_official_reconciled,-17.5,29.6,29.6,T3,61378965,,track,compacted,grade3,,,,village/valley,2,0.4,no,,V003,S001;S002,S003,medium-high,medium-high,context-only,medium,Map/OSM source-tag evidence; broad official visual context,forest road / cart track,medium,medium-high,medium-high,Secure outsole and moderate cushion; stable platform helps on cambered gravel.,"Useful on sustained climbs/descents, optional on runnable grades.",Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS0387,44.804,44.985,BOHINJSKA BELA->Bled,46.360800,14.073350,46.361340,14.075510,513,501,0.0,12.0,raw_gpx_edge_sum_not_official_reconciled,-6.6,8.8,8.8,T3,61378965,,track,compacted,grade3,,,,village/valley,2,4.0,no,,V003,S001;S002,S003,medium-high,medium-high,context-only,medium,Map/OSM source-tag evidence; broad official visual context,forest road / cart track,medium,medium-high,medium,Secure outsole and moderate cushion; stable platform helps on cambered gravel.,"Useful on sustained climbs/descents, optional on runnable grades.",Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS0388,44.985,45.247,BOHINJSKA BELA->Bled,46.361340,14.075510,46.361865,14.078770,501,498,1.0,4.0,raw_gpx_edge_sum_not_official_reconciled,-1.1,4.9,13.1,T3,61378965,,track,compacted,grade3,,,,village/valley,2,1.2,no,,V003,S001;S002,S003,medium-high,medium-high,context-only,medium,Map/OSM source-tag evidence; broad official visual context,forest road / cart track,medium,medium-high,medium,Secure outsole and moderate cushion; stable platform helps on cambered gravel.,"Useful on sustained climbs/descents, optional on runnable grades.",Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS0389,45.247,45.460,BOHINJSKA BELA->Bled,46.361865,14.078770,46.362538,14.081302,498,495,0.0,3.0,raw_gpx_edge_sum_not_official_reconciled,-1.4,5.9,5.9,T3,61378965,,track,compacted,grade3,,,,village/valley,2,0.3,no,,V003,S001;S002,S003,medium-high,medium-high,context-only,medium,Map/OSM source-tag evidence; broad official visual context,forest road / cart track,medium,medium-high,medium,Secure outsole and moderate cushion; stable platform helps on cambered gravel.,"Useful on sustained climbs/descents, optional on runnable grades.",Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS0390,45.460,45.512,BOHINJSKA BELA->Bled,46.362538,14.081302,46.362480,14.081750,495,491,0.0,4.0,raw_gpx_edge_sum_not_official_reconciled,-7.7,19.3,19.3,T3,61378965;460578973,Kolodvorska cesta,track,compacted,grade3,excellent,,,village/valley,3,0.8,no,,V003,S001;S002,S003,medium-high,medium-high,context-only,medium,Map/OSM source-tag evidence; broad official visual context,forest road / cart track,medium,medium-high,medium,Secure outsole and moderate cushion; stable platform helps on cambered gravel.,"Useful on sustained climbs/descents, optional on runnable grades.",Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS0391,45.512,45.739,BOHINJSKA BELA->Bled,46.362480,14.081750,46.363830,14.083880,491,494,3.0,-0.0,raw_gpx_edge_sum_not_official_reconciled,1.3,6.3,6.3,T3,254562448;254562475,Veslaška promenada,pedestrian,asphalt,,excellent,,,village/settlement,2,0.4,no,,V003,S001;S002,S003,medium-high,medium-high,context-only,medium,Map/OSM source-tag evidence; broad official visual context,paved pedestrian/cycleway,low-medium,medium-high,low,Do not choose an overly soft shoe solely for this section; enough rubber for wet hard surface.,Usually stowed unless climbing immediately follows.,Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS0392,45.739,45.891,BOHINJSKA BELA->Bled,46.363830,14.083880,46.365055,14.084715,494,500,6.0,-0.0,raw_gpx_edge_sum_not_official_reconciled,3.9,15.2,15.2,T3,254562448,Veslaška promenada,pedestrian,asphalt,,excellent,,,village/settlement,2,0.2,no,,V003,S001;S002,S003,medium-high,medium-high,context-only,medium,Map/OSM source-tag evidence; broad official visual context,paved pedestrian/cycleway,low-medium,medium-high,low,Do not choose an overly soft shoe solely for this section; enough rubber for wet hard surface.,Usually stowed unless climbing immediately follows.,Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS0393,45.891,46.050,BOHINJSKA BELA->Bled,46.365055,14.084715,46.366220,14.085850,500,493,0.0,7.0,raw_gpx_edge_sum_not_official_reconciled,-4.4,13.1,13.1,T3,254562448,Veslaška promenada,pedestrian,asphalt,,excellent,,,village/settlement,2,0.5,no,,V003,S001;S002,S003,medium-high,medium-high,context-only,medium,Map/OSM source-tag evidence; broad official visual context,paved pedestrian/cycleway,low-medium,medium-high,low,Do not choose an overly soft shoe solely for this section; enough rubber for wet hard surface.,Usually stowed unless climbing immediately follows.,Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS0394,46.050,46.095,BOHINJSKA BELA->Bled,46.366220,14.085850,46.366610,14.085850,493,488,0.0,5.0,raw_gpx_edge_sum_not_official_reconciled,-11.1,14.8,14.8,T3,254562448,Veslaška promenada,pedestrian,asphalt,,excellent,,,village/settlement,2,0.2,no,,V003,S001;S002,S003,medium-high,medium-high,context-only,medium,Map/OSM source-tag evidence; broad official visual context,paved pedestrian/cycleway,low-medium,medium-high,medium,Do not choose an overly soft shoe solely for this section; enough rubber for wet hard surface.,Usually stowed unless climbing immediately follows.,Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS0395,46.095,46.230,Bled->ŽIROVNICA,46.366610,14.085850,46.367680,14.085740,488,479,0.0,9.0,raw_gpx_edge_sum_not_official_reconciled,-6.7,13.4,13.4,T2,1292170659;254562448,Veslaška promenada,pedestrian,concrete,,good,,,village/settlement,2,0.3,no,,V003,S001;S002,S003,medium-high,medium-high,context-only,medium,Map/OSM source-tag evidence; broad official visual context,paved pedestrian/cycleway,low-medium,medium-high,low,Do not choose an overly soft shoe solely for this section; enough rubber for wet hard surface.,Usually stowed unless climbing immediately follows.,Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS0396,46.230,46.303,Bled->ŽIROVNICA,46.367680,14.085740,46.368160,14.086380,479,479,0.0,-0.0,raw_gpx_edge_sum_not_official_reconciled,0.0,0.0,0.0,T2,439674841,Veslaška promenada,pedestrian,concrete,,good,,,village/settlement,2,0.3,no,,V003,S001;S002,S003,medium-high,medium-high,context-only,medium,Map/OSM source-tag evidence; broad official visual context,paved pedestrian/cycleway,low-medium,medium-high,low,Do not choose an overly soft shoe solely for this section; enough rubber for wet hard surface.,Usually stowed unless climbing immediately follows.,Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
